,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
1508,org.gjt.sp.jedit.bsh.BSHMethodInvocation,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BSHMethodInvocation,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHMethodInvocation.java,jEdit-5.5.0,BSHMethodInvocation,102,0,3,0,2,False,False,5,False,False,3,2,1,6,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1509,org.gjt.sp.jedit.bsh.BSHPackageDeclaration,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,BSHPackageDeclaration,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHPackageDeclaration.java,jEdit-5.5.0,BSHPackageDeclaration,54,0,1,0,0,False,False,5,False,False,0,2,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1510,org.gjt.sp.jedit.bsh.BSHPrimaryExpression,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BSHPrimaryExpression,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHPrimaryExpression.java,jEdit-5.5.0,BSHPrimaryExpression,117,0,3,0,0,False,False,5,False,False,7,7,0,1,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1511,org.gjt.sp.jedit.bsh.BSHPrimarySuffix,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,BSHPrimarySuffix,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHPrimarySuffix.java,jEdit-5.5.0,BSHPrimarySuffix,303,4,5,0,1,False,False,5,False,False,21,20,2,11,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1512,org.gjt.sp.jedit.bsh.BSHPrimitiveType,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHPrimitiveType,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHPrimitiveType.java,jEdit-5.5.0,BSHPrimitiveType,43,1,1,0,1,False,False,5,False,False,0,0,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
1513,org.gjt.sp.jedit.bsh.BSHReturnStatement,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHReturnStatement,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHReturnStatement.java,jEdit-5.5.0,BSHReturnStatement,54,1,1,0,0,False,False,5,False,False,1,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1514,org.gjt.sp.jedit.bsh.BSHReturnType,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHReturnType,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHReturnType.java,jEdit-5.5.0,BSHReturnType,65,1,3,0,2,False,False,5,False,False,2,5,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1515,org.gjt.sp.jedit.bsh.BSHStatementExpressionList,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,BSHStatementExpressionList,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHStatementExpressionList.java,jEdit-5.5.0,BSHStatementExpressionList,52,0,1,0,0,False,False,6,False,False,0,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1516,org.gjt.sp.jedit.bsh.BSHSwitchLabel,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BSHSwitchLabel,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHSwitchLabel.java,jEdit-5.5.0,BSHSwitchLabel,49,1,1,0,0,False,False,5,False,False,1,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1517,org.gjt.sp.jedit.bsh.BSHSwitchStatement,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,BSHSwitchStatement,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHSwitchStatement.java,jEdit-5.5.0,BSHSwitchStatement,135,0,2,0,0,False,False,5,False,False,7,6,0,1,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1518,org.gjt.sp.jedit.bsh.BSHTernaryExpression,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,BSHTernaryExpression,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHTernaryExpression.java,jEdit-5.5.0,BSHTernaryExpression,60,0,1,0,0,False,False,5,False,False,1,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1519,org.gjt.sp.jedit.bsh.BSHThrowStatement,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,BSHThrowStatement,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHThrowStatement.java,jEdit-5.5.0,BSHThrowStatement,55,0,1,0,0,False,False,5,False,False,1,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1520,org.gjt.sp.jedit.bsh.BSHTryStatement,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,BSHTryStatement,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHTryStatement.java,jEdit-5.5.0,BSHTryStatement,191,0,1,0,0,False,False,5,False,False,9,2,1,8,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1521,org.gjt.sp.jedit.bsh.BSHType,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BSHType,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHType.java,jEdit-5.5.0,BSHType,218,4,8,0,6,False,False,4,False,False,18,6,1,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1522,org.gjt.sp.jedit.bsh.BSHTypedVariableDeclaration,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHTypedVariableDeclaration,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHTypedVariableDeclaration.java,jEdit-5.5.0,BSHTypedVariableDeclaration,106,1,5,0,3,False,False,6,False,False,0,7,0,1,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
1523,org.gjt.sp.jedit.bsh.BSHUnaryExpression,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHUnaryExpression,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHUnaryExpression.java,jEdit-5.5.0,BSHUnaryExpression,133,2,4,0,0,False,False,5,False,False,11,8,0,3,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1524,org.gjt.sp.jedit.bsh.BSHVariableDeclarator,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BSHVariableDeclarator,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHVariableDeclarator.java,jEdit-5.5.0,BSHVariableDeclarator,96,1,2,0,0,False,False,5,True,False,3,3,0,1,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1525,org.gjt.sp.jedit.bsh.BSHWhileStatement,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BSHWhileStatement,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BSHWhileStatement.java,jEdit-5.5.0,BSHWhileStatement,106,1,1,0,0,False,False,5,False,False,5,2,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1526,org.gjt.sp.jedit.bsh.BshClassManager,jEdit-5.5.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,BshClassManager,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BshClassManager.java,jEdit-5.5.0,BshClassManager,650,9,32,2,5,False,False,3,True,False,27,33,6,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1527,org.gjt.sp.jedit.bsh.BshMethod,jEdit-5.5.0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,BshMethod,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/BshMethod.java,jEdit-5.5.0,BshMethod,428,10,11,0,5,False,False,2,False,False,20,17,2,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1528,org.gjt.sp.jedit.bsh.ClassGenerator,jEdit-5.5.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ClassGenerator,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ClassGenerator.java,jEdit-5.5.0,ClassGenerator,54,1,1,0,1,False,False,2,True,False,1,0,2,2,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
1529,org.gjt.sp.jedit.bsh.ClassGeneratorImpl,jEdit-5.5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ClassGeneratorImpl,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ClassGeneratorImpl.java,jEdit-5.5.0,ClassGeneratorImpl,317,0,7,1,2,False,False,3,False,False,12,35,4,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1530,org.gjt.sp.jedit.bsh.ClassGeneratorUtil,jEdit-5.5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ClassGeneratorUtil,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ClassGeneratorUtil.java,jEdit-5.5.0,ClassGeneratorUtil,1139,19,21,0,7,False,False,3,False,False,56,60,5,59,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1531,org.gjt.sp.jedit.bsh.ClassIdentifier,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ClassIdentifier,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ClassIdentifier.java,jEdit-5.5.0,ClassIdentifier,52,1,2,0,1,False,False,2,True,False,0,0,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1532,org.gjt.sp.jedit.bsh.ClassPathException,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ClassPathException,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ClassPathException.java,jEdit-5.5.0,ClassPathException,38,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1533,org.gjt.sp.jedit.bsh.CollectionManager,jEdit-5.5.0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,CollectionManager,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/CollectionManager.java,jEdit-5.5.0,CollectionManager,202,1,6,0,3,False,False,2,True,False,9,8,4,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1534,org.gjt.sp.jedit.bsh.DelayedEvalBshMethod,jEdit-5.5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DelayedEvalBshMethod,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/DelayedEvalBshMethod.java,jEdit-5.5.0,DelayedEvalBshMethod,106,6,4,0,4,False,False,4,False,False,1,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1535,org.gjt.sp.jedit.bsh.EvalError,jEdit-5.5.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,EvalError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/EvalError.java,jEdit-5.5.0,EvalError,172,3,11,2,6,False,False,2,True,False,11,4,0,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1536,org.gjt.sp.jedit.bsh.Interpreter,jEdit-5.5.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,0,Interpreter,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Interpreter.java,jEdit-5.5.0,Interpreter,1232,17,52,15,15,False,False,1,True,False,61,47,3,69,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1537,org.gjt.sp.jedit.bsh.InterpreterError,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,InterpreterError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/InterpreterError.java,jEdit-5.5.0,InterpreterError,46,0,0,0,0,False,False,2,True,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1538,org.gjt.sp.jedit.bsh.JThis,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,JThis,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/JThis.java,jEdit-5.5.0,JThis,234,0,85,0,0,False,False,2,False,False,3,90,3,2,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1539,org.gjt.sp.jedit.bsh.JavaCharStream,jEdit-5.5.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,JavaCharStream,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/JavaCharStream.java,jEdit-5.5.0,JavaCharStream,547,17,25,0,8,False,False,3,False,False,30,23,0,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1540,org.gjt.sp.jedit.bsh.LHS,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LHS,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/LHS.java,jEdit-5.5.0,LHS,268,9,3,0,1,False,False,3,False,False,14,2,1,13,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1541,org.gjt.sp.jedit.bsh.Modifiers,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Modifiers,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Modifiers.java,jEdit-5.5.0,Modifiers,90,2,7,0,0,False,False,1,False,False,9,5,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1542,org.gjt.sp.jedit.bsh.Name,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Name,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Name.java,jEdit-5.5.0,Name,1065,9,18,0,1,False,False,1,False,False,88,36,2,35,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1543,org.gjt.sp.jedit.bsh.NameSpace,jEdit-5.5.0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,0,0,NameSpace,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/NameSpace.java,jEdit-5.5.0,NameSpace,1704,21,71,14,31,False,False,2,False,False,117,88,6,70,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1544,org.gjt.sp.jedit.bsh.ParseException,jEdit-5.5.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,ParseException,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ParseException.java,jEdit-5.5.0,ParseException,303,6,8,1,5,False,False,2,False,False,12,3,0,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1545,org.gjt.sp.jedit.bsh.Parser,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,Parser,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Parser.java,jEdit-5.5.0,Parser,5815,11,348,1,2,False,False,1,True,False,965,46,1,69,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1546,org.gjt.sp.jedit.bsh.ParserTokenManager,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,ParserTokenManager,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ParserTokenManager.java,jEdit-5.5.0,ParserTokenManager,2107,25,48,1,1,False,False,3,True,False,288,160,0,40,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1547,org.gjt.sp.jedit.bsh.Primitive,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,Primitive,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Primitive.java,jEdit-5.5.0,Primitive,1099,4,35,0,3,False,False,1,False,False,83,56,1,54,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1548,org.gjt.sp.jedit.bsh.ReflectError,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ReflectError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ReflectError.java,jEdit-5.5.0,ReflectError,41,0,0,0,0,False,False,2,True,False,0,0,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1549,org.gjt.sp.jedit.bsh.ReflectManager,jEdit-5.5.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ReflectManager,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ReflectManager.java,jEdit-5.5.0,ReflectManager,87,1,2,0,1,False,False,2,True,False,1,1,1,1,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
1550,org.gjt.sp.jedit.bsh.Remote,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Remote,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Remote.java,jEdit-5.5.0,Remote,217,0,6,0,1,False,False,1,False,False,3,10,2,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1551,org.gjt.sp.jedit.bsh.ReturnControl,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ReturnControl,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/ReturnControl.java,jEdit-5.5.0,ReturnControl,51,3,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
1552,org.gjt.sp.jedit.bsh.SimpleNode,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,37,0,0,1,0,0,0,0,SimpleNode,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/SimpleNode.java,jEdit-5.5.0,SimpleNode,223,6,17,1,4,False,False,2,False,False,8,10,0,3,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
1553,org.gjt.sp.jedit.bsh.This,jEdit-5.5.0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,This,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/This.java,jEdit-5.5.0,This,335,2,10,0,4,False,False,1,False,False,12,16,0,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1554,org.gjt.sp.jedit.bsh.Token,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Token,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Token.java,jEdit-5.5.0,Token,90,5,2,0,0,False,False,1,False,False,1,1,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1556,org.gjt.sp.jedit.syntax.Token,jEdit-5.5.0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,1,0,0,0,Token,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Token.java,jEdit-5.5.0,Token,90,5,2,0,0,False,False,1,False,False,1,1,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1558,org.gjt.sp.jedit.bsh.TokenMgrError,jEdit-5.5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TokenMgrError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/TokenMgrError.java,jEdit-5.5.0,TokenMgrError,133,5,3,0,1,False,False,3,True,False,2,7,0,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1559,org.gjt.sp.jedit.bsh.Types,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Types,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Types.java,jEdit-5.5.0,Types,531,5,11,0,1,False,False,1,False,False,45,28,0,18,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1560,org.gjt.sp.jedit.bsh.UtilEvalError,jEdit-5.5.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,UtilEvalError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/UtilEvalError.java,jEdit-5.5.0,UtilEvalError,92,0,2,0,0,False,False,3,True,False,2,5,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1561,org.gjt.sp.jedit.bsh.UtilTargetError,jEdit-5.5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UtilTargetError,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/UtilTargetError.java,jEdit-5.5.0,UtilTargetError,72,1,1,0,0,False,False,3,True,False,1,3,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1562,org.gjt.sp.jedit.bsh.Variable,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Variable,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/Variable.java,jEdit-5.5.0,Variable,116,7,8,1,5,False,False,1,False,False,5,3,0,3,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1563,org.gjt.sp.jedit.bsh.classpath.BshClassLoader,jEdit-5.5.0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,BshClassLoader,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/classpath/BshClassLoader.java,jEdit-5.5.0,BshClassLoader,196,1,4,0,1,False,False,3,True,False,7,4,2,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1564,org.gjt.sp.jedit.bsh.classpath.BshClassPath,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BshClassPath,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/classpath/BshClassPath.java,jEdit-5.5.0,BshClassPath,887,14,47,2,12,False,False,3,False,False,47,32,8,60,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1565,org.gjt.sp.jedit.bsh.classpath.ClassManagerImpl,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ClassManagerImpl,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl.java,jEdit-5.5.0,ClassManagerImpl,576,8,21,1,6,False,False,3,False,False,30,14,12,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1566,org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DiscreteFilesClassLoader,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/classpath/DiscreteFilesClassLoader.java,jEdit-5.5.0,DiscreteFilesClassLoader,92,1,2,0,0,False,False,4,True,False,1,1,3,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1567,org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CollectionManagerImpl,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/collection/CollectionManagerImpl.java,jEdit-5.5.0,CollectionManagerImpl,76,0,4,0,2,False,False,3,False,False,2,7,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1568,org.gjt.sp.jedit.bsh.commands.dir,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dir,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/commands/dir.java,jEdit-5.5.0,dir,101,1,3,0,0,False,False,1,False,False,5,5,5,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1569,org.gjt.sp.jedit.bsh.org.objectweb.asm.ByteVector,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ByteVector,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/org/objectweb/asm/ByteVector.java,jEdit-5.5.0,ByteVector,281,2,9,0,0,False,False,2,True,False,12,13,0,1,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1570,org.gjt.sp.jedit.bsh.org.objectweb.asm.ClassWriter,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,ClassWriter,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/org/objectweb/asm/ClassWriter.java,jEdit-5.5.0,ClassWriter,950,49,21,0,1,False,False,2,True,False,33,41,0,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1571,org.gjt.sp.jedit.bsh.org.objectweb.asm.CodeWriter,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,CodeWriter,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/org/objectweb/asm/CodeWriter.java,jEdit-5.5.0,CodeWriter,1766,27,30,0,5,False,False,2,True,False,126,67,0,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1572,org.gjt.sp.jedit.bsh.org.objectweb.asm.Item,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Item,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/org/objectweb/asm/Item.java,jEdit-5.5.0,Item,256,11,6,5,0,False,False,1,False,False,3,9,0,3,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
1573,org.gjt.sp.jedit.bsh.org.objectweb.asm.Label,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Label,\src\com\eteks\sweethome3d\model\Label.java,SweetHome3D-5.6,,333,13,30,10,12,False,False,1,False,False,12,23,5,15,,True,False,False,True,False,public,29,1,0,False,Information Holder
1575,org.gjt.sp.jedit.bsh.org.objectweb.asm.Type,jEdit-5.5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Type,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/org/objectweb/asm/Type.java,jEdit-5.5.0,Type,693,24,21,0,21,False,False,1,False,False,13,17,1,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1576,org.gjt.sp.jedit.bsh.reflect.ReflectManagerImpl,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,ReflectManagerImpl,jEdit-v5.5.0/org/gjt/sp/jedit/bsh/reflect/ReflectManagerImpl.java,jEdit-5.5.0,ReflectManagerImpl,64,0,1,1,0,False,False,3,False,False,1,1,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1577,org.gjt.sp.jedit.buffer.BufferAdapter,jEdit-5.5.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BufferAdapter,jEdit-v5.5.0/org/gjt/sp/jedit/buffer/BufferAdapter.java,jEdit-5.5.0,BufferAdapter,139,0,8,0,0,False,False,2,True,False,0,26,0,0,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
1578,org.gjt.sp.jedit.buffer.DummyFoldHandler,jEdit-5.5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,DummyFoldHandler,jEdit-v5.5.0/org/gjt/sp/jedit/buffer/DummyFoldHandler.java,jEdit-5.5.0,DummyFoldHandler,57,0,1,0,1,False,False,3,True,False,0,3,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
