,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass
917,org.telegram.messenger.AutoMessageHeardReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
918,org.telegram.messenger.AutoMessageReplyReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
919,org.telegram.messenger.Bitmaps,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
920,org.telegram.messenger.BringAppForegroundService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
921,org.telegram.messenger.BuildVars,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,org.telegram.messenger.CallReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
923,org.telegram.messenger.ChatObject,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
924,org.telegram.messenger.ContactsController,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
925,org.telegram.messenger.CustomTabsCopyReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
926,org.telegram.messenger.DocumentObject,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
927,org.telegram.messenger.DownloadController,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
928,org.telegram.messenger.DownloadObject,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929,org.telegram.messenger.Emoji,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
930,org.telegram.messenger.FileLoadOperation,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
931,org.telegram.messenger.FileLoader,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
932,org.telegram.messenger.FileRefController,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
933,org.telegram.messenger.GoogleVoiceClientActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
934,org.telegram.messenger.GoogleVoiceClientService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
935,org.telegram.messenger.ImageLoader,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
936,org.telegram.messenger.ImageLocation,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,org.telegram.messenger.ImageReceiver,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
938,org.telegram.messenger.Intro,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,org.telegram.messenger.LinkifyPort,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
940,org.telegram.messenger.LocaleController,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
941,org.telegram.messenger.LocationController,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
942,org.telegram.messenger.MediaController,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0
943,org.telegram.messenger.MediaDataController,telegram-v6.1.1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0
944,org.telegram.messenger.MessageKeyData,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
945,org.telegram.messenger.MessageObject,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0
946,org.telegram.messenger.MessagesController,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0
947,org.telegram.messenger.MessagesStorage,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
948,org.telegram.messenger.MrzRecognizer,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
949,org.telegram.messenger.MusicPlayerReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
950,org.telegram.messenger.MusicPlayerService,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
951,org.telegram.messenger.NotificationCallbackReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
952,org.telegram.messenger.NotificationCenter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
953,org.telegram.messenger.NotificationDismissReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
954,org.telegram.messenger.NotificationRepeat,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955,org.telegram.messenger.NotificationsController,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
956,org.telegram.messenger.OpenChatReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
957,org.telegram.messenger.PopupReplyReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
958,org.telegram.messenger.RefererReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
959,org.telegram.messenger.ScreenReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
960,org.telegram.messenger.SecretChatHelper,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,org.telegram.messenger.SecureDocument,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,org.telegram.messenger.SecureDocumentKey,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
963,org.telegram.messenger.SendMessagesHelper,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
964,org.telegram.messenger.ShareBroadcastReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
965,org.telegram.messenger.SharedConfig,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0
966,org.telegram.messenger.SmsReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
967,org.telegram.messenger.StopLiveLocationReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
968,org.telegram.messenger.UserConfig,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
969,org.telegram.messenger.Utilities,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
970,org.telegram.messenger.VideoEditedInfo,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
971,org.telegram.messenger.WearDataLayerListenerService,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
972,org.telegram.messenger.WearReplyReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
973,org.telegram.messenger.WebFile,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,org.telegram.messenger.audioinfo.m4a.M4AInfo,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
975,org.telegram.messenger.audioinfo.m4a.MP4Input,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
976,org.telegram.messenger.audioinfo.mp3.ID3v2Exception,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
977,org.telegram.messenger.audioinfo.mp3.ID3v2Info,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
978,org.telegram.messenger.audioinfo.mp3.MP3Exception,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
979,org.telegram.messenger.browser.Browser,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
980,org.telegram.messenger.camera.CameraSession,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
981,org.telegram.messenger.support.customtabs.CustomTabsServiceConnection,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
982,org.telegram.messenger.support.customtabs.PostMessageService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
983,org.telegram.messenger.support.customtabsclient.shared.KeepAliveService,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
984,org.telegram.messenger.support.customtabsclient.shared.ServiceConnection,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
985,org.telegram.messenger.time.FastDateParser,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
986,org.telegram.messenger.time.FastDatePrinter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
987,org.telegram.messenger.time.SunDate,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,org.telegram.messenger.video.AudioRecoder,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
989,org.telegram.messenger.video.MediaCodecVideoConvertor,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,org.telegram.messenger.voip.Resampler,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
991,org.telegram.messenger.voip.TgVoipDex,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
992,org.telegram.messenger.voip.VoIPActionsReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
993,org.telegram.messenger.voip.VoIPBaseService,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
994,org.telegram.messenger.voip.VoIPController,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
995,org.telegram.messenger.voip.VoIPMediaButtonReceiver,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
996,org.telegram.messenger.voip.VoIPService,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
997,org.telegram.tgnet.ConnectionsManager,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
998,org.telegram.tgnet.NativeByteBuffer,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999,org.telegram.tgnet.TLClassStore,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,org.telegram.tgnet.TLObject,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,org.telegram.tgnet.TLRPC,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1002,org.telegram.ui.ActionBar,telegram-v6.1.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1003,org.telegram.ui.ActionBar.ActionBar,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1004,org.telegram.ui.ActionBar.ActionBarLayout,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1005,org.telegram.ui.ActionBar.ActionBarMenuItem,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1006,org.telegram.ui.ActionBar.AdjustPanLinearLayout,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1007,org.telegram.ui.ActionBar.AlertDialog,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1008,org.telegram.ui.ActionBar.BaseFragment,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1009,org.telegram.ui.ActionBar.BottomSheet,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1010,org.telegram.ui.ActionBar.DarkAlertDialog,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1011,org.telegram.ui.ActionBar.SimpleTextView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012,org.telegram.ui.ActionBar.Theme,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
1013,org.telegram.ui.ActionBar.ThemeDescription,telegram-v6.1.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1014,org.telegram.ui.ActionIntroActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1015,org.telegram.ui.Adapters,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,org.telegram.ui.Adapters.ContactsAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1017,org.telegram.ui.Adapters.DialogsAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1018,org.telegram.ui.Adapters.DialogsSearchAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1019,org.telegram.ui.Adapters.DrawerLayoutAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1020,org.telegram.ui.Adapters.LocationActivityAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1021,org.telegram.ui.Adapters.MentionsAdapter,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1022,org.telegram.ui.Adapters.SearchAdapter,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1023,org.telegram.ui.Adapters.SearchAdapterHelper,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1024,org.telegram.ui.Adapters.StickersAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1025,org.telegram.ui.Adapters.StickersSearchAdapter,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1026,org.telegram.ui.ArchivedStickersActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1027,org.telegram.ui.ArticleViewer,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1028,org.telegram.ui.CacheControlActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1029,org.telegram.ui.CallLogActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1030,org.telegram.ui.CameraScanActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1031,org.telegram.ui.CancelAccountDeletionActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1032,org.telegram.ui.Cells,telegram-v6.1.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1033,org.telegram.ui.Cells.ArchiveHintInnerCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1034,org.telegram.ui.Cells.AudioPlayerCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1035,org.telegram.ui.Cells.ChatActionCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,org.telegram.ui.Cells.ChatMessageCell,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1037,org.telegram.ui.Cells.ContextLinkCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1038,org.telegram.ui.Cells.DialogCell,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1039,org.telegram.ui.Cells.DialogMeUrlCell,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1040,org.telegram.ui.Cells.DividerCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1041,org.telegram.ui.Cells.DrawerAddCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1042,org.telegram.ui.Cells.DrawerProfileCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,org.telegram.ui.Cells.FeaturedStickerSetCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1044,org.telegram.ui.Cells.FeaturedStickerSetCell2,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,org.telegram.ui.Cells.GroupCreateUserCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1046,org.telegram.ui.Cells.LetterSectionCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1047,org.telegram.ui.Cells.ManageChatUserCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,org.telegram.ui.Cells.PhotoPickerPhotoCell,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1049,org.telegram.ui.Cells.ProfileSearchCell,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1050,org.telegram.ui.Cells.SessionCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,org.telegram.ui.Cells.SharedLinkCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1052,org.telegram.ui.Cells.SharedMediaSectionCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1053,org.telegram.ui.Cells.TextInfoCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1054,org.telegram.ui.Cells.TextSelectionHelper,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1055,org.telegram.ui.Cells.ThemeCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1056,org.telegram.ui.Cells.ThemesHorizontalListCell,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1057,org.telegram.ui.Cells.UserCell,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1058,org.telegram.ui.Cells.UserCell2,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,org.telegram.ui.ChangeBioActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060,org.telegram.ui.ChangeNameActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,org.telegram.ui.ChangePhoneActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1062,org.telegram.ui.ChangeUsernameActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1063,org.telegram.ui.ChannelAdminLogActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1064,org.telegram.ui.Charts,telegram-v6.1.1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1065,org.telegram.ui.Charts.BarChartView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1066,org.telegram.ui.Charts.BaseChartView,telegram-v6.1.1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0
1067,org.telegram.ui.Charts.ChartPickerDelegate,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1068,org.telegram.ui.Charts.PieChartView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,org.telegram.ui.Charts.PieChartViewData,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1070,org.telegram.ui.Charts.StackBarChartView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1071,org.telegram.ui.Charts.StackLinearChartView,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1072,org.telegram.ui.Charts.data.ChartData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,org.telegram.ui.Charts.data.DoubleLinearChartData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1074,org.telegram.ui.Charts.data.StackBarChartData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,org.telegram.ui.Charts.data.StackLinearChartData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,org.telegram.ui.Charts.view_data.BarViewData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1077,org.telegram.ui.Charts.view_data.ChartBottomSignatureData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,org.telegram.ui.Charts.view_data.ChartHeaderView,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1079,org.telegram.ui.Charts.view_data.ChartHorizontalLinesData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,org.telegram.ui.Charts.view_data.LegendSignatureView,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,org.telegram.ui.Charts.view_data.LineViewData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,org.telegram.ui.Charts.view_data.StackBarViewData,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1083,org.telegram.ui.Charts.view_data.StackLinearViewData,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1084,org.telegram.ui.Charts.view_data.TransitionParams,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,org.telegram.ui.ChatActivity,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1086,org.telegram.ui.ChatEditTypeActivity,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1087,org.telegram.ui.ChatLinkActivity,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1088,org.telegram.ui.ChatRightsEditActivity,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1089,org.telegram.ui.ChatUsersActivity,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1090,org.telegram.ui.Components,telegram-v6.1.1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
1091,org.telegram.ui.Components.AdminLogFilterAlert,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,org.telegram.ui.Components.AlertsCreator,telegram-v6.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1093,org.telegram.ui.Components.AnimatedFileDrawable,telegram-v6.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1094,org.telegram.ui.Components.AnimationProperties,telegram-v6.1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1095,org.telegram.ui.Components.AudioPlayerAlert,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1096,org.telegram.ui.Components.AvatarDrawable,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1097,org.telegram.ui.Components.BackgroundGradientDrawable,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1098,org.telegram.ui.Components.BackupImageView,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,org.telegram.ui.Components.BiometricPromtHelper,telegram-v6.1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1100,org.telegram.ui.Components.BlurBehindDrawable,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,org.telegram.ui.Components.BulletSpan,telegram-v6.1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,org.telegram.ui.Components.ChatActivityEnterView,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1103,org.telegram.ui.Components.ChatAttachAlert,telegram-v6.1.1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0
1104,org.telegram.ui.Components.ChatAttachAlertAudioLayout,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1105,org.telegram.ui.Components.ChatAttachAlertContactsLayout,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1106,org.telegram.ui.Components.ChatAttachAlertDocumentLayout,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1107,org.telegram.ui.Components.ChatAttachAlertLocationLayout,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1108,org.telegram.ui.Components.ChatAttachAlertPhotoLayout,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1109,org.telegram.ui.Components.ChatAttachAlertPollLayout,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1110,org.telegram.ui.Components.ChatAvatarContainer,telegram-v6.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1111,org.telegram.ui.Components.ChatBigEmptyView,telegram-v6.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
