,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
926,org.argouml.ui.explorer.PerspectiveConfigurator,argouml-0.35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,PerspectiveConfigurator,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/PerspectiveConfigurator.java,PerspectiveConfigurator,862,22,12,0,0,False,False,2,True,False,23,1,36,95,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
927,org.argouml.ui.explorer.PerspectiveManager,argouml-0.35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PerspectiveManager,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/PerspectiveManager.java,PerspectiveManager,690,5,18,0,4,False,False,2,True,False,8,9,91,143,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
928,org.argouml.ui.explorer.TypeThenNameOrder,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TypeThenNameOrder,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/TypeThenNameOrder.java,TypeThenNameOrder,133,0,2,0,0,False,False,4,True,False,10,2,2,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
929,org.argouml.ui.explorer.rules.GoClassToNavigableClass,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoClassToNavigableClass,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoClassToNavigableClass.java,GoClassToNavigableClass,125,0,3,0,3,False,False,5,False,False,9,2,9,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
930,org.argouml.ui.explorer.rules.GoClassToSummary,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoClassToSummary,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoClassToSummary.java,GoClassToSummary,185,0,6,0,3,False,False,4,False,False,14,5,8,29,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
931,org.argouml.ui.explorer.rules.GoCriticsToCritic,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoCriticsToCritic,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoCriticsToCritic.java,GoCriticsToCritic,115,0,3,0,3,False,False,4,False,False,4,2,7,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
932,org.argouml.ui.explorer.rules.GoNamespaceToOwnedElements,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoNamespaceToOwnedElements,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoNamespaceToOwnedElements.java,GoNamespaceToOwnedElements,135,0,3,0,3,False,False,5,False,False,12,2,8,23,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
933,org.argouml.ui.explorer.rules.GoStatemachineToDiagram,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoStatemachineToDiagram,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoStatemachineToDiagram.java,GoStatemachineToDiagram,108,0,3,0,3,False,False,4,False,False,5,2,11,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
934,org.argouml.ui.explorer.rules.GoSummaryToInheritance,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GoSummaryToInheritance,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/explorer/rules/GoSummaryToInheritance.java,GoSummaryToInheritance,130,0,3,0,3,False,False,4,False,False,4,2,9,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
935,org.argouml.ui.targetmanager.TargetEvent,argouml-0.35.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TargetEvent,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/targetmanager/TargetEvent.java,TargetEvent,188,7,8,0,8,False,False,2,False,False,2,0,5,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
936,org.argouml.ui.targetmanager.TargetManager,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,TargetManager,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/ui/targetmanager/TargetManager.java,TargetManager,1048,9,31,2,10,False,False,2,True,False,54,16,21,93,0.0,True,False,False,True,False,public,0,0,0,False,Controller
937,org.argouml.uml.DocumentationManager,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DocumentationManager,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/DocumentationManager.java,DocumentationManager,327,1,8,1,4,False,False,2,True,False,28,21,5,32,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
938,org.argouml.uml.GenCompositeClasses2,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GenCompositeClasses2,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/GenCompositeClasses2.java,GenCompositeClasses2,116,1,3,0,1,False,False,3,False,False,5,2,6,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
939,org.argouml.uml.PredicateSearch,argouml-0.35.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PredicateSearch,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/PredicateSearch.java,PredicateSearch,114,5,4,0,0,False,False,2,False,False,1,4,4,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
940,org.argouml.uml.StereotypeUtility,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StereotypeUtility,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/StereotypeUtility.java,StereotypeUtility,489,0,14,0,9,False,False,2,False,False,31,29,13,58,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
941,org.argouml.uml.TMResults,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TMResults,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/TMResults.java,TMResults,237,4,9,2,5,False,False,3,False,False,15,12,6,13,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
942,org.argouml.uml.cognitive.UMLToDoItem,argouml-0.35.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UMLToDoItem,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/UMLToDoItem.java,UMLToDoItem,216,0,5,0,1,False,False,6,False,False,5,1,13,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
943,org.argouml.uml.cognitive.checklist.Init,argouml-0.35.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Init,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/checklist/Init.java,Init,610,0,3,0,0,False,False,1,False,False,1,3,5,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
944,org.argouml.uml.cognitive.checklist.UMLCheckItem,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UMLCheckItem,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/checklist/UMLCheckItem.java,UMLCheckItem,121,1,1,0,0,False,False,5,False,False,0,2,8,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
945,org.argouml.uml.cognitive.critics.ChildGenUML,argouml-0.35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ChildGenUML,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/ChildGenUML.java,ChildGenUML,207,1,2,0,0,False,False,5,False,False,23,2,14,38,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
946,org.argouml.uml.cognitive.critics.ClAttributeCompartment,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ClAttributeCompartment,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/ClAttributeCompartment.java,ClAttributeCompartment,167,4,7,2,3,False,False,3,False,False,7,8,10,13,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
947,org.argouml.uml.cognitive.critics.ClClassName,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ClClassName,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/ClClassName.java,ClClassName,158,4,7,2,3,False,False,3,False,False,7,8,9,6,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
948,org.argouml.uml.cognitive.critics.ClOperationCompartment,argouml-0.35.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ClOperationCompartment,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/ClOperationCompartment.java,ClOperationCompartment,168,4,7,2,3,False,False,3,False,False,9,8,10,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
949,org.argouml.uml.cognitive.critics.CrAssocNameConflict,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrAssocNameConflict,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrAssocNameConflict.java,CrAssocNameConflict,180,0,6,0,2,False,False,4,False,False,11,8,11,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
950,org.argouml.uml.cognitive.critics.CrClassWithoutComponent,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrClassWithoutComponent,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrClassWithoutComponent.java,CrClassWithoutComponent,146,0,4,0,0,False,False,4,False,False,7,7,10,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
951,org.argouml.uml.cognitive.critics.CrCompInstanceWithoutNode,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrCompInstanceWithoutNode,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrCompInstanceWithoutNode.java,CrCompInstanceWithoutNode,165,0,4,0,0,False,False,5,False,False,9,7,11,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
952,org.argouml.uml.cognitive.critics.CrComponentInstanceWithoutClassifier,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrComponentInstanceWithoutClassifier,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrComponentInstanceWithoutClassifier.java,CrComponentInstanceWithoutClassifier,159,1,4,0,0,False,False,5,True,False,9,7,10,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
953,org.argouml.uml.cognitive.critics.CrComponentWithoutNode,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrComponentWithoutNode,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrComponentWithoutNode.java,CrComponentWithoutNode,168,0,4,0,0,False,False,4,False,False,9,7,11,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
954,org.argouml.uml.cognitive.critics.CrConflictingComposites,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrConflictingComposites,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrConflictingComposites.java,CrConflictingComposites,107,0,1,0,0,False,False,3,False,False,6,2,6,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
955,org.argouml.uml.cognitive.critics.CrConstructorNeeded,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrConstructorNeeded,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrConstructorNeeded.java,CrConstructorNeeded,189,0,3,0,1,False,False,3,False,False,10,4,8,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
956,org.argouml.uml.cognitive.critics.CrDisambigClassName,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrDisambigClassName,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrDisambigClassName.java,CrDisambigClassName,169,0,4,0,2,False,False,4,False,False,11,4,9,22,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
957,org.argouml.uml.cognitive.critics.CrDisambigStateName,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrDisambigStateName,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrDisambigStateName.java,CrDisambigStateName,147,1,3,0,2,False,False,4,False,False,10,2,9,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
958,org.argouml.uml.cognitive.critics.CrDupParamName,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrDupParamName,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrDupParamName.java,CrDupParamName,114,0,2,0,1,False,False,4,False,False,3,2,9,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
959,org.argouml.uml.cognitive.critics.CrDupRoleNames,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrDupRoleNames,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrDupRoleNames.java,CrDupRoleNames,174,0,2,0,1,False,False,4,False,False,4,2,8,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
960,org.argouml.uml.cognitive.critics.CrInstanceWithoutClassifier,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInstanceWithoutClassifier,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInstanceWithoutClassifier.java,CrInstanceWithoutClassifier,153,0,4,0,0,False,False,4,True,False,9,7,10,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
961,org.argouml.uml.cognitive.critics.CrInterfaceAllPublic,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInterfaceAllPublic,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInterfaceAllPublic.java,CrInterfaceAllPublic,110,0,2,0,1,False,False,4,False,False,4,2,8,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
962,org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInterfaceWithoutComponent,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInterfaceWithoutComponent.java,CrInterfaceWithoutComponent,147,0,4,0,0,False,False,4,False,False,7,7,11,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
963,org.argouml.uml.cognitive.critics.CrInvalidBranch,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidBranch,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidBranch.java,CrInvalidBranch,120,0,2,0,1,False,False,3,False,False,4,2,6,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
964,org.argouml.uml.cognitive.critics.CrInvalidFork,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidFork,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidFork.java,CrInvalidFork,108,0,2,0,1,False,False,3,False,False,4,2,6,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
965,org.argouml.uml.cognitive.critics.CrInvalidForkTriggerOrGuard,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidForkTriggerOrGuard,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidForkTriggerOrGuard.java,CrInvalidForkTriggerOrGuard,123,1,2,0,1,False,False,6,False,False,5,2,5,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
966,org.argouml.uml.cognitive.critics.CrInvalidJoin,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidJoin,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidJoin.java,CrInvalidJoin,108,0,2,0,1,False,False,3,False,False,4,2,6,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
967,org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidJoinTriggerOrGuard,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidJoinTriggerOrGuard.java,CrInvalidJoinTriggerOrGuard,126,1,2,0,1,False,False,6,False,False,5,2,5,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
968,org.argouml.uml.cognitive.critics.CrInvalidPseudoStateTrigger,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidPseudoStateTrigger,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidPseudoStateTrigger.java,CrInvalidPseudoStateTrigger,108,0,2,0,1,False,False,5,True,False,4,2,5,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
969,org.argouml.uml.cognitive.critics.CrInvalidSynch,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrInvalidSynch,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrInvalidSynch.java,CrInvalidSynch,130,0,2,0,1,False,False,3,False,False,5,2,6,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
970,org.argouml.uml.cognitive.critics.CrMergeClasses,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMergeClasses,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMergeClasses.java,CrMergeClasses,121,0,2,0,1,False,False,3,False,False,6,2,9,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
971,org.argouml.uml.cognitive.critics.CrMissingStateName,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMissingStateName,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMissingStateName.java,CrMissingStateName,160,1,5,0,3,False,False,4,False,False,10,4,9,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
972,org.argouml.uml.cognitive.critics.CrMultipleAgg,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMultipleAgg,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultipleAgg.java,CrMultipleAgg,189,0,3,0,2,False,False,3,False,False,5,3,9,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
973,org.argouml.uml.cognitive.critics.CrMultipleDeepHistoryStates,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMultipleDeepHistoryStates,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultipleDeepHistoryStates.java,CrMultipleDeepHistoryStates,182,2,5,0,1,False,False,5,False,False,8,7,12,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
974,org.argouml.uml.cognitive.critics.CrMultipleInitialStates,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMultipleInitialStates,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultipleInitialStates.java,CrMultipleInitialStates,181,2,5,0,1,False,False,4,False,False,8,7,11,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
975,org.argouml.uml.cognitive.critics.CrMultipleShallowHistoryStates,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrMultipleShallowHistoryStates,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultipleShallowHistoryStates.java,CrMultipleShallowHistoryStates,181,2,5,0,1,False,False,5,False,False,8,7,11,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
976,org.argouml.uml.cognitive.critics.CrNWayAgg,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNWayAgg,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNWayAgg.java,CrNWayAgg,178,1,2,0,1,False,False,4,False,False,4,2,8,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
977,org.argouml.uml.cognitive.critics.CrNameConflict,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNameConflict,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNameConflict.java,CrNameConflict,167,0,5,0,1,False,False,3,False,False,9,7,10,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
978,org.argouml.uml.cognitive.critics.CrNameConfusion,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CrNameConfusion,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNameConfusion.java,CrNameConfusion,264,1,11,0,3,False,False,3,False,False,16,14,13,27,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
979,org.argouml.uml.cognitive.critics.CrNavFromInterface,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNavFromInterface,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNavFromInterface.java,CrNavFromInterface,180,1,2,0,1,False,False,4,False,False,4,2,7,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
980,org.argouml.uml.cognitive.critics.CrNoAssociations,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CrNoAssociations,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoAssociations.java,CrNoAssociations,227,0,3,0,1,False,False,3,False,False,24,4,8,33,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
981,org.argouml.uml.cognitive.critics.CrNoIncomingTransitions,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoIncomingTransitions,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoIncomingTransitions.java,CrNoIncomingTransitions,160,0,3,0,1,False,False,4,False,False,11,4,6,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
982,org.argouml.uml.cognitive.critics.CrNoInitialState,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoInitialState,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoInitialState.java,CrNoInitialState,113,0,2,0,1,False,False,4,False,False,5,2,7,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
983,org.argouml.uml.cognitive.critics.CrNoInstanceVariables,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoInstanceVariables,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoInstanceVariables.java,CrNoInstanceVariables,204,1,6,0,3,False,False,4,False,False,11,6,10,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
984,org.argouml.uml.cognitive.critics.CrNoOperations,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoOperations,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoOperations.java,CrNoOperations,187,0,6,0,3,False,False,3,False,False,11,6,10,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
985,org.argouml.uml.cognitive.critics.CrNoOutgoingTransitions,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoOutgoingTransitions,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoOutgoingTransitions.java,CrNoOutgoingTransitions,159,0,3,0,1,False,False,4,False,False,12,4,6,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
986,org.argouml.uml.cognitive.critics.CrNoTransitions,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoTransitions,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoTransitions.java,CrNoTransitions,120,0,2,0,1,False,False,3,False,False,9,2,7,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
987,org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNoTriggerOrGuard,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNoTriggerOrGuard.java,CrNoTriggerOrGuard,138,1,2,0,1,False,False,5,False,False,7,2,6,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
988,org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNodeInstanceWithoutClassifier,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNodeInstanceWithoutClassifier.java,CrNodeInstanceWithoutClassifier,148,0,4,0,0,False,False,5,True,False,9,7,9,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
989,org.argouml.uml.cognitive.critics.CrNodesOverlap,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrNodesOverlap,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrNodesOverlap.java,CrNodesOverlap,209,0,5,0,1,False,False,3,False,False,15,7,17,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
990,org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier,argouml-0.35.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CrObjectWithoutClassifier,argouml-VERSION_0_35_1/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrObjectWithoutClassifier.java,CrObjectWithoutClassifier,148,0,4,0,0,False,False,4,True,False,9,7,9,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
